PeriodoLetivo;Login_Quantidade;Numero_Dias_Acessados_Modulo_Somado;Turno_TempoUsoTotal_Somado;Forum_Quantidade_Post_Somado;Forum_Quantidade_Visualizacoes_Somado;Forum_TempoUso_Somado;Chat_Quantidade_Mensagens_Somado;Chat_TempoUso_Somado;Turno_PercentualUsoMadrugada_Somado;Turno_PercentualUsoManha_Somado;Turno_PercentualUsoTarde_Somado;Turno_PercentualUsoNoite_Somado;Turno_TempoUsoMadrugada_Somado;Turno_TempoUsoManha_Somado;Turno_TempoUsoTarde_Somado;Turno_TempoUsoNoite_Somado;Assignment_Post_Quantidade_Somado;Assignment_View_Quantidade_Somado;Assignment_View_TempoUso_Somado;Resource_View_Quantidade_Somado;Resource_View_Tempo_Somado;Questionario_Quantidade_Somado;Questionario_TempoUso_Somado;Log_Post_Quantidade_Somado;Log_View_Quantidade_Somado;Sucesso;Origem
20130101;34;18;42648;30;82;11466;0;149;0;0.357695554;0.35617145;0.286132996;0;15255;15190;12203;0;9;0;34;5952;2;3335;50;376;1;0
20130101;55;27;52830;10;131;4530;0;0;0;0.47412455;0.34548552;0.18038993;0;25048;18252;9530;0;17;0;34;3849;3;7250;40;522;1;0
20130101;65;43;166667;26;326;13971;94;7049;0.290369419;0.234641531;0.113285773;0.361703277;48395;39107;18881;60284;0;31;0;115;32047;3;11979;183;1203;1;0
20130101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20130101;9;18;16930;8;84;1507;0;0;0;0.621500295;0.378499705;0;0;10522;6408;0;0;9;0;16;2101;1;2103;33;220;1;0
20130101;13;28;70344;22;142;4915;14;3397;0.059578642;0.023982145;0.117039122;0.799400091;4191;1687;8233;56233;0;17;0;73;11356;3;5704;59;612;1;0
20130101;5;23;23722;7;45;2312;0;0;0.013110193;0.088778349;0.083466824;0.814644634;311;2106;1980;19325;0;3;0;19;7051;2;1385;21;170;1;0
20130101;14;27;43903;4;135;576;0;681;0.018153657;0.079288431;0.174931098;0.727626814;797;3481;7680;31945;0;5;0;56;7497;1;607;9;531;0;0
20130101;2;25;33154;10;41;0;0;839;0;0.155999276;0.424443506;0.419557218;0;5172;14072;13910;0;9;0;26;6544;2;3894;42;218;1;0
20130101;2;13;25608;3;45;0;1;609;0.012691346;0;0.258903468;0.728405186;325;0;6630;18653;0;2;0;19;6721;0;694;4;151;1;0
20130101;30;32;85831;14;145;11677;1;5439;0.012244993;0.038179679;0.071128147;0.878447181;1051;3277;6105;75398;0;17;0;77;9838;3;10327;64;590;1;0
20130101;12;16;23766;7;36;1914;0;1047;0;0.02524615;0.706134814;0.268619036;0;600;16782;6384;0;6;0;56;7983;1;853;15;186;1;0
20130101;8;9;23179;3;23;624;3;560;0;0;0;1;0;0;0;23179;0;3;0;33;7677;1;1063;16;140;0;0
20130101;3;9;10904;4;21;0;0;0;0;0.244405723;0.223220836;0.532373441;0;2665;2434;5805;0;1;0;8;3314;0;0;4;61;1;0
20130101;30;36;72416;10;131;6217;1;427;0;0.24323354;0.217106717;0.539659744;0;17614;15722;39080;0;10;0;58;11294;3;4091;34;538;1;0
20130101;15;37;53265;13;93;3420;1;1466;0;0.112832066;0.115253919;0.771914015;0;6010;6139;41116;0;16;0;71;7327;3;8369;42;441;1;0
20130101;0;10;15072;3;27;0;0;0;0;0.327428344;0.127852972;0.544718684;0;4935;1927;8210;0;2;0;51;6546;1;1940;9;137;0;0
20130101;32;21;69511;17;86;4932;30;3250;0.185395117;0.205492656;0.161499619;0.447612608;12887;14284;11226;31114;0;8;0;102;18950;3;10398;82;634;1;0
20130101;6;21;38507;14;21;1828;76;11290;0;0.11982237;0.299426078;0.580751552;0;4614;11530;22363;0;7;0;25;6808;2;2802;107;145;0;0
20130101;3;18;21276;2;55;469;0;37;0;0.3393025;0.497179921;0.163517578;0;7219;10578;3479;0;2;0;35;5479;1;3432;19;183;1;0
20130101;1;12;19065;5;34;772;0;1031;0;0.016732232;0;0.983267768;0;319;0;18746;0;4;0;25;3506;1;2592;16;157;1;0
20130101;13;15;37955;10;46;3027;3;1564;0;0.057357397;0.088631274;0.854011329;0;2177;3364;32414;0;8;0;38;10143;2;4376;33;188;1;0
20130101;15;21;24776;6;33;2033;0;85;0;0.135615111;0.147239264;0.717145625;0;3360;3648;17768;0;7;0;26;4572;2;3442;28;170;0;0
20130101;25;20;56862;20;89;3051;8;6274;0;0.073933383;0.082638669;0.843427948;0;4204;4699;47959;0;8;0;52;15199;3;3958;61;407;1;0
20130101;21;22;30916;10;52;2441;1;352;0;0.197373528;0.25181136;0.550815112;0;6102;7785;17029;0;7;0;53;7083;3;2066;26;265;1;0
20130101;11;26;27726;4;49;1622;0;491;0.026112674;0.081872611;0.54569718;0.346317536;724;2270;15130;9602;0;9;0;32;4264;3;3404;33;228;1;0
20130101;18;13;20589;2;29;818;0;300;0.220700374;0.029918889;0.189810093;0.559570645;4544;616;3908;11521;0;9;0;30;8090;0;330;4;168;0;0
20130101;7;25;56127;23;104;5491;1;733;0.086393358;0.107773442;0.220553388;0.585279812;4849;6049;12379;32850;0;17;0;60;10234;2;4732;53;520;1;0
20130101;22;19;50473;10;53;3882;74;11535;0.008440156;0.021120203;0.24008876;0.730350881;426;1066;12118;36863;0;3;0;90;16426;3;2470;109;307;1;0
20130101;14;25;43227;4;81;2191;0;679;0.112707336;0.068383186;0.344136766;0.474772711;4872;2956;14876;20523;0;18;0;45;11092;2;5021;23;312;1;0
20130101;18;25;57245;16;137;1560;0;76;0.042815966;0.01140711;0.128308149;0.817468775;2451;653;7345;46796;0;8;0;79;14081;2;2261;31;530;0;0
20130101;27;28;50014;8;98;3930;0;1858;0;0.09439357;0.2796417;0.62596473;0;4721;13986;31307;0;18;0;63;12271;2;3574;22;432;1;0
20130101;6;17;26697;6;34;1733;0;0;0.073491404;0.02685695;0.42660224;0.473049406;1962;717;11389;12629;0;2;0;60;10055;1;1277;22;225;1;0
20130101;9;23;46498;10;48;901;4;1557;0.019742785;0.077207622;0.38935008;0.513699514;918;3590;18104;23886;0;8;0;33;8111;1;1903;21;286;1;0
20130101;4;18;23313;9;39;1437;7;1046;0.015055977;0.126495946;0.427829966;0.43061811;351;2949;9974;10039;0;8;0;21;2599;1;2984;38;179;0;0
20130101;49;35;70749;12;92;6638;0;895;0;0.276244187;0.284823814;0.438931999;0;19544;20151;31054;0;10;0;77;15634;3;5924;34;438;1;0
20130101;22;30;47991;13;53;4115;5;1086;0;0.110083141;0.0531558;0.836761059;0;5283;2551;40157;0;7;0;44;13370;2;4716;52;350;1;0
20130101;5;17;35330;7;47;0;11;2766;0;0.06260968;0.034305123;0.903085197;0;2212;1212;31906;0;9;0;74;7478;2;3698;42;265;1;0
20130101;13;19;48626;16;69;3821;9;1757;0;0.035474849;0.078250319;0.886274832;0;1725;3805;43096;0;7;0;74;8838;3;6077;58;408;1;0
20130101;3;5;5689;3;15;0;0;303;0.052733345;0;0.055897346;0.891369309;300;0;318;5071;0;0;0;3;627;1;929;9;41;1;0
20130101;0;2;6163;1;6;0;0;0;0.062631835;0.214505922;0;0.722862242;386;1322;0;4455;0;0;0;8;1325;0;0;1;56;0;0
20130101;16;23;32818;10;64;4562;7;2459;0.012188433;0.035559754;0.075903468;0.876348345;400;1167;2491;28760;0;3;0;35;4551;3;2382;36;217;1;0
20130101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20130101;0;12;8394;0;11;0;0;0;0;0.13080772;0.036931141;0.832261139;0;1098;310;6986;0;1;0;10;3707;0;0;0;65;0;0
20130101;2;19;39658;9;43;603;14;1852;0;0.053784861;0.318649453;0.627565687;0;2133;12637;24888;0;10;0;62;12192;2;3597;44;330;1;0
20130101;8;16;19895;3;22;304;0;52;0.03427997;0;0.028298567;0.937421463;682;0;563;18650;0;5;0;19;4803;1;969;12;135;1;0
20130101;0;2;331;0;1;0;0;0;0;0.906344411;0.093655589;0;0;300;31;0;0;0;0;0;0;0;0;0;3;0;0
20130101;0;2;3842;1;4;0;0;0;0;0.221238938;0.778761062;0;0;850;2992;0;0;0;0;7;2810;0;0;1;21;0;0
20130101;9;14;41434;7;93;1637;0;433;0;0;0.063595115;0.936404885;0;0;2635;38799;0;12;0;72;15195;1;3085;24;309;1;0
20130101;6;11;27640;7;95;1706;0;0;0.197756874;0;0;0.802243126;5466;0;0;22174;0;4;0;20;3127;2;4168;40;212;1;0
20130101;22;21;55239;8;55;1596;31;4321;0.021108275;0.050652619;0.171654085;0.756585021;1166;2798;9482;41793;0;9;0;25;5987;2;7232;73;292;1;0
20130101;19;21;39496;5;104;3998;5;986;0;0.172245291;0.343528459;0.484226251;0;6803;13568;19125;0;14;0;38;7156;2;3875;40;353;1;0
20130101;10;23;44331;8;48;2212;4;3452;0;0.024520088;0.020933433;0.95454648;0;1087;928;42316;0;4;0;48;8737;2;5152;34;285;1;0
20130101;7;19;53924;24;68;3459;8;2482;0.032453082;0.120966546;0.296454269;0.550126103;1750;6523;15986;29665;0;15;0;36;6937;2;3291;70;344;1;0
20130101;1;9;19046;5;15;1670;0;0;0;0;0;1;0;0;0;19046;0;5;0;17;3413;2;3755;26;82;1;0
20130101;23;20;31421;3;44;3482;0;389;0.015021801;0.133477611;0.352980491;0.498520098;472;4194;11091;15664;0;7;0;33;4878;3;4015;31;247;1;0
20130102;22;8;13729;15;28;8970;0;0;0;0.469007211;0.237307888;0.293684901;0;6439;3258;4032;0;6;0;7;1204;0;41;21;105;1;1
20130102;5;5;5499;0;9;368;0;0;0;0;0.357883252;0.642116748;0;0;1968;3531;0;2;0;25;2162;0;1559;15;58;0;1
20130102;9;14;17685;6;27;2532;0;12;0;0.193553859;0.207237772;0.599208369;0;3423;3665;10597;0;2;0;15;2291;2;3332;19;108;1;1
20130102;16;16;28103;12;66;2183;0;87;0;0;0.081308045;0.918691955;0;0;2285;25818;0;13;0;32;5386;2;5038;42;233;1;1
20130102;30;14;33477;9;57;5048;0;20;0.009170475;0.043731517;0.271888162;0.675209846;307;1464;9102;22604;0;10;0;65;10783;2;3455;61;264;1;1
20130102;40;38;68981;32;129;9567;0;1573;0;0.225293922;0.071150027;0.703556052;0;15541;4908;48532;0;14;0;74;21349;1;4246;73;535;1;1
20130102;3;10;5829;1;11;15;0;0;0;0.053868588;0.223537485;0.722593927;0;314;1303;4212;0;3;0;1;1;1;1302;5;38;1;1
20130102;0;3;2843;1;5;0;0;0;0;0;0.21702427;0.78297573;0;0;617;2226;0;0;0;6;574;0;0;1;32;0;1
20130102;0;6;4113;1;9;0;0;0;0.079990275;0;0.105519086;0.814490639;329;0;434;3350;0;0;0;0;0;0;0;1;26;0;1
20130102;0;18;23625;5;33;0;0;7;0.01578836;0.134349206;0.768846561;0.081015873;373;3174;18164;1914;0;3;0;36;9544;1;1910;10;146;0;1
20130102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20130102;7;12;21974;22;51;521;0;0;0;0;0;1;0;0;0;21974;0;9;0;32;4685;2;4029;75;198;1;1
20130102;17;28;37729;8;84;1534;0;954;0.271594794;0.158472263;0.108060113;0.46187283;10247;5979;4077;17426;0;11;0;52;10527;2;3831;33;305;1;1
20130102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20130102;26;27;50310;14;90;5325;0;26;0.112085073;0.140190817;0.281733254;0.465990857;5639;7053;14174;23444;0;12;0;92;16885;2;4836;66;368;1;1
20130102;0;6;5601;2;14;0;0;0;0;0.091412248;0.065524014;0.843063739;0;512;367;4722;0;0;0;8;1977;0;0;2;48;0;1
20130102;11;28;55244;42;85;16409;0;38;0.03875534;0.294185794;0.271975237;0.395083629;2141;16252;15025;21826;0;14;0;93;11833;2;3240;67;382;1;1
20130102;27;23;29445;16;58;5295;0;21;0.106639497;0;0.088096451;0.805264052;3140;0;2594;23711;0;5;0;24;4273;2;4149;76;236;1;1
20130102;0;2;869;0;1;0;0;0;0;0.432681243;0.567318757;0;0;376;493;0;0;0;0;0;0;0;0;0;7;0;1
20130102;0;7;7789;3;23;0;0;0;0.131210682;0.167800745;0.165489793;0.53549878;1022;1307;1289;4171;0;1;0;8;1172;0;0;4;89;0;1
20130102;12;17;29780;10;79;4417;0;85;0;0;0.153794493;0.846205507;0;0;4580;25200;0;13;0;53;4170;1;2545;28;288;0;1
20130102;61;27;117600;25;212;22965;0;776;0.15002551;0.117159864;0.236998299;0.495816327;17643;13778;27871;58308;0;35;0;178;45617;1;11128;79;880;1;1
20130102;30;30;52472;16;107;2396;0;211;0.096489556;0.028357981;0.19360802;0.681544443;5063;1488;10159;35762;0;12;0;93;10630;1;5396;63;536;1;1
20130102;16;24;33138;9;95;140;0;9;0;0.187217092;0.522753335;0.290029573;0;6204;17323;9611;0;12;0;39;9434;2;2808;70;373;1;1
20130102;1;3;2551;1;3;0;0;0;0;0;0.131713054;0.868286946;0;0;336;2215;0;0;0;4;1464;0;0;1;12;1;1
20130102;1;16;12800;1;29;34;0;300;0.0234375;0.15390625;0.36453125;0.458125;300;1970;4666;5864;0;7;0;13;1422;0;21;3;122;1;1
20130102;18;29;42511;15;64;4469;0;248;0.035543742;0.266166404;0.392345511;0.305944344;1511;11315;16679;13006;0;4;0;65;14736;2;2820;58;307;1;1
20130102;34;28;54934;26;139;9562;0;20;0;0.110496232;0.460024757;0.429479011;0;6070;25271;23593;0;16;0;53;8493;2;6305;78;519;1;1
20130102;0;13;18574;7;36;0;0;0;0;0;0;1;0;0;0;18574;0;0;0;5;941;1;2014;20;156;0;1
20130102;0;14;16861;5;34;0;0;2;0.271751379;0.018800783;0.071881858;0.637565981;4582;317;1212;10750;0;1;0;16;2903;1;908;11;179;0;1
20130102;9;17;22804;5;49;378;0;0;0.065383266;0.14462375;0.075469216;0.714523768;1491;3298;1721;16294;0;1;0;27;6241;0;62;5;182;0;1
20130102;16;28;43538;13;75;6399;0;302;0.114658459;0.117368735;0.23696541;0.531007396;4992;5110;10317;23119;0;10;0;81;15366;2;2095;30;349;1;1
20130102;12;22;35704;7;70;1812;0;383;0.008598476;0.445300246;0.502408694;0.043692583;307;15899;17938;1560;0;15;0;64;8179;2;4764;35;342;0;1
20130102;33;25;64369;15;116;10566;0;600;0.059966754;0;0.500551508;0.439481738;3860;0;32220;28289;0;16;0;55;16798;1;6093;73;461;1;1
20130102;36;17;31821;28;86;10657;0;76;0;0.035856824;0.399830301;0.564312875;0;1141;12723;17957;0;12;0;25;4242;1;3316;63;283;1;1
20130102;11;21;33934;24;55;5209;0;61;0.008929098;0.174515235;0.427712619;0.388843048;303;5922;14514;13195;0;16;0;56;6456;1;2078;74;299;1;1
20130201;18;24;37512;18;69;6246;0;0;0.04905097;0.045612071;0.188446364;0.716890595;1840;1711;7069;26892;0;7;0;34;10153;3;2296;48;269;1;1
20130201;16;19;42931;12;105;5259;0;68;0.00773334;0.059420931;0.184319024;0.748526706;332;2551;7913;32135;0;9;0;62;15430;2;1342;32;394;1;1
20130201;7;13;41039;13;43;742;4;334;0;0.039596481;0.276858598;0.683544921;0;1625;11362;28052;0;5;0;60;14661;3;9040;80;223;1;1
20130201;6;23;22030;4;35;431;1;1414;0;0.388606446;0.313163867;0.298229687;0;8561;6899;6570;0;6;0;28;6337;1;2083;13;145;0;1
20130201;6;15;35010;2;25;300;1;908;0;0.252899172;0.286146815;0.460954013;0;8854;10018;16138;0;6;0;49;17786;2;2900;16;197;1;1
20130201;6;26;29167;7;53;1817;0;0;0;0.311927864;0.147632598;0.540439538;0;9098;4306;15763;0;2;0;20;3646;1;2171;22;237;0;1
20130201;6;14;18334;12;28;1227;0;0;0;0.022962801;0.740318534;0.236718665;0;421;13573;4340;0;8;0;29;3928;3;2166;44;140;1;1
20130201;10;33;40537;17;81;1847;0;454;0.015467351;0.179194316;0.364679182;0.440659151;627;7264;14783;17863;0;9;0;13;2106;1;3056;32;352;1;1
20130201;2;16;23262;4;28;0;0;300;0;0.113489812;0.767474852;0.119035337;0;2640;17853;2769;0;11;0;31;8193;1;1669;12;170;1;1
20130201;0;14;20811;6;32;0;0;300;0.014415453;0.05722935;0.216183749;0.712171448;300;1191;4499;14821;0;1;0;10;3993;1;569;15;153;1;1
20130201;26;23;45361;13;63;4674;0;781;0;0.218293248;0.265382156;0.516324596;0;9902;12038;23421;0;13;0;54;8547;2;3069;35;415;1;1
20130201;6;19;29375;7;40;0;0;0;0.016919149;0.105395745;0.190059574;0.687625532;497;3096;5583;20199;0;12;0;49;8903;2;4999;30;240;0;1
20130201;12;14;14460;7;25;2421;1;384;0;0.046058091;0.178976487;0.774965422;0;666;2588;11206;0;2;0;7;2546;1;898;19;104;0;1
20130201;6;15;16199;1;31;407;0;0;0.119698747;0;0.11642694;0.763874313;1939;0;1886;12374;0;3;0;11;3408;1;289;5;142;0;1
20130201;16;16;18835;0;16;2175;0;891;0;0.231908681;0.361720202;0.406371118;0;4368;6813;7654;0;3;0;45;7186;0;680;0;145;1;1
20130201;1;16;25288;9;31;470;0;62;0;0.402285669;0.299311927;0.298402404;0;10173;7569;7546;0;6;0;31;5556;1;2344;23;192;1;1
20130201;2;6;12151;4;18;425;0;300;0;0;0;1;0;0;0;12151;0;1;0;5;1614;1;2160;23;61;0;1
20130201;1;12;23289;9;24;0;0;48;0.052041736;0.027953111;0.238739319;0.681265834;1212;651;5560;15866;0;8;0;24;7210;2;2258;30;118;1;1
20130201;2;12;18376;5;22;0;27;3146;0;0.032651284;0.5419569;0.425391815;0;600;9959;7817;0;0;0;12;3083;1;909;40;80;0;1
20130201;39;32;43264;11;63;11979;20;2025;0.125392936;0.058894231;0.209227071;0.606485762;5425;2548;9052;26239;0;3;0;42;7245;1;1851;48;345;1;1
20130201;9;19;40297;14;53;3328;0;566;0.073529047;0.1607812;0.131473807;0.634215947;2963;6479;5298;25557;0;9;0;47;10863;2;3840;45;264;1;1
20130201;14;20;49282;22;75;2909;7;2118;0.019601477;0.029726878;0.04265249;0.908019155;966;1465;2102;44749;0;13;0;62;11763;3;5795;69;324;1;1
20130201;0;7;10806;1;9;0;0;0;0;0.091893393;0.491948917;0.41615769;0;993;5316;4497;0;0;0;14;4663;0;0;2;82;0;1
20130201;7;20;29358;10;26;1159;0;0;0;0.119865113;0.425097077;0.455037809;0;3519;12480;13359;0;5;0;49;7330;3;5396;37;188;1;1
20130201;22;17;38139;15;50;8104;7;2533;0;0.149138677;0.217598783;0.63326254;0;5688;8299;24152;0;8;0;36;10969;3;4324;56;245;1;1
20130201;46;26;57209;9;101;6519;0;305;0;0.160883777;0.250607422;0.588508801;0;9204;14337;33668;0;9;0;78;17067;2;2965;29;508;1;1
20130201;24;31;53932;21;78;8950;0;1929;0;0.117407105;0.241507825;0.64108507;0;6332;13025;34575;0;5;0;82;6586;1;2916;43;428;1;1
20130201;21;22;37211;17;57;8563;0;48;0;0.279944103;0.322727151;0.397328747;0;10417;12009;14785;0;10;0;39;2785;2;4077;48;264;1;1
20130201;27;34;69405;22;102;4716;2;2372;0.118737843;0.16191917;0.22038758;0.498955407;8241;11238;15296;34630;0;9;0;74;18226;2;2321;46;532;1;1
20130201;10;19;29045;13;42;300;1;333;0;0.317369599;0.283146841;0.39948356;0;9218;8224;11603;0;4;0;23;2351;3;5891;45;203;1;1
20130201;38;35;84267;37;202;7358;45;5319;0;0.167527027;0.156455077;0.676017895;0;14117;13184;56966;0;20;0;79;14912;3;3997;114;817;1;1
20130201;9;25;52185;11;44;363;0;929;0.00804829;0.061109514;0.190054613;0.740787583;420;3189;9918;38658;0;13;0;45;10271;2;4768;25;240;0;1
20130201;11;19;33304;25;52;2281;17;2226;0;0;0.273630795;0.726369205;0;0;9113;24191;0;11;0;37;10185;3;3940;73;228;1;1
20130201;4;10;22897;5;33;0;0;0;0;0.032886404;0.178975412;0.788138184;0;753;4098;18046;0;5;0;25;5908;2;4573;23;153;1;1
20130201;20;27;60971;7;64;1989;2;888;0.23347165;0.061996687;0.191468075;0.513063588;14235;3780;11674;31282;0;12;0;68;15213;2;4911;29;346;1;1
20130201;2;5;3010;0;5;180;0;0;0;0;0.87076412;0.12923588;0;0;2621;389;0;1;0;0;0;0;143;0;22;0;1
20130201;38;40;72084;12;124;5477;9;871;0;0.3099717;0.14770268;0.54232562;0;22344;10647;39093;0;10;0;80;16263;2;2350;37;582;1;1
20130201;7;40;100351;13;196;546;1;2498;0.003497723;0.037747506;0.464330201;0.49442457;351;3788;46596;49616;0;18;0;72;13556;1;4129;27;856;0;1
20130201;8;27;35529;9;57;1700;1;673;0.014551493;0.122575924;0.387908469;0.474964114;517;4355;13782;16875;0;3;0;39;4731;2;1508;26;286;1;1
20130201;6;21;38228;11;31;346;9;3314;0;0.203541906;0.646777231;0.149680862;0;7781;24725;5722;0;2;0;53;14240;2;2074;37;225;1;1
20130201;2;15;26384;7;36;300;0;42;0.017851728;0.08706034;0.073264099;0.821823833;471;2297;1933;21683;0;7;0;31;6671;1;1449;21;194;1;1
20130201;38;28;101069;48;122;8122;32;6432;0.009646875;0.117553355;0.188039854;0.684759916;975;11881;19005;69208;0;14;0;153;25383;3;6607;126;793;1;1
20130201;0;19;48766;6;53;0;0;0;0.0063979;0;0.290940409;0.702661691;312;0;14188;34266;0;7;0;70;15749;1;2211;26;349;1;1
20130201;4;14;30132;12;56;1028;1;828;0;0;0.010321253;0.989678747;0;0;311;29821;0;8;0;33;8400;2;786;24;217;1;1
20130201;30;26;74117;52;217;8041;67;9196;0.018875562;0.020494623;0.060161636;0.900468179;1399;1519;4459;66740;0;10;0;54;12885;2;1802;160;725;1;1
20130201;11;28;47901;7;79;892;4;312;0;0.147825724;0.261664683;0.590509593;0;7081;12534;28286;0;12;0;56;12553;3;2169;38;352;1;1
20130201;10;23;57784;12;75;2034;0;525;0;0.0190018;0.065225668;0.915772532;0;1098;3769;52917;0;7;0;41;8823;3;5057;46;391;1;1
20130201;6;11;28666;5;31;996;1;443;0.072594712;0;0.174597084;0.752808205;2081;0;5005;21580;0;3;0;68;9356;2;2373;25;188;1;1
20130201;12;28;46598;7;60;2360;0;400;0;0;0.327417486;0.672582514;0;0;15257;31341;0;2;0;69;14512;3;4769;22;321;1;1
20130201;31;25;31334;2;62;2967;0;1246;0.021701666;0.043530989;0.401129763;0.533637582;680;1364;12569;16721;0;6;0;31;4454;1;1540;10;315;1;1
20130201;16;24;50010;6;58;2567;3;2011;0;0.028414317;0.040291942;0.931293741;0;1421;2015;46574;0;2;0;63;16469;2;1062;22;257;1;1
20130201;20;23;50544;19;80;5007;16;2484;0;0.052251504;0.116354068;0.831394429;0;2641;5881;42022;0;10;0;57;13962;3;2702;56;407;1;1
20130201;24;31;84710;26;99;8851;5;3118;0.070038956;0.027352143;0.348518475;0.554090426;5933;2317;29523;46937;0;10;0;81;26140;3;5622;91;469;1;1
20130201;29;29;56318;15;92;6870;0;55;0;0.016939522;0.138303917;0.844756561;0;954;7789;47575;0;7;0;53;14403;3;6527;46;381;1;1
20130201;9;16;33914;7;56;1005;0;94;0;0.1522675;0.226985906;0.620746594;0;5164;7698;21052;0;17;0;52;9653;3;4458;39;299;1;1
20130201;15;30;37262;6;73;2543;0;481;0.150931244;0.293596694;0.260909237;0.294562825;5624;10940;9722;10976;0;6;0;32;9615;1;2787;25;355;1;1
20130201;24;25;51925;17;95;6121;0;503;0.015946076;0.145228695;0.341203659;0.49762157;828;7541;17717;25839;0;13;0;45;13490;2;2986;41;491;1;1
20130201;11;22;38185;8;48;2763;0;621;0;0.097734713;0.454105015;0.448160272;0;3732;17340;17113;0;11;0;40;6803;3;3890;34;281;1;1
20130201;8;28;45128;13;51;1951;1;1090;0;0.25795515;0.152499557;0.589545293;0;11641;6882;26605;0;12;0;55;11704;3;6144;42;290;1;1
20130201;0;10;16052;2;32;0;3;1551;0.01868926;0;0.295975579;0.685335161;300;0;4751;11001;0;2;0;22;3283;0;0;5;130;0;1
20130201;0;6;3116;1;7;0;0;0;0;0;0.417522465;0.582477535;0;0;1301;1815;0;1;0;1;300;0;0;1;22;0;1
20130201;12;16;29228;7;37;1149;0;332;0;0.088682086;0.478787464;0.43253045;0;2592;13994;12642;0;8;0;46;11086;2;2949;30;187;1;1
20130201;63;32;110423;13;169;9712;10;2315;0.009454552;0.037745759;0.345860917;0.606938772;1044;4168;38191;67020;0;26;0;122;21130;3;9822;95;1109;1;1
20130201;22;21;35269;12;59;624;3;1163;0;0.163372934;0.331764439;0.504862627;0;5762;11701;17806;0;5;0;37;8532;2;2316;46;250;1;1
20130201;0;11;15902;3;72;0;0;300;0;0.038800151;0.083197082;0.878002767;0;617;1323;13962;0;5;0;20;3785;1;2468;17;177;0;1
20130201;0;8;14814;3;35;0;0;0;0.120831646;0.208518969;0.281760497;0.388888889;1790;3089;4174;5761;0;0;0;28;6104;0;0;3;142;0;1
20130201;8;19;39784;21;57;434;0;425;0.070882767;0;0.382917756;0.546199477;2820;0;15234;21730;0;6;0;60;11524;3;3649;41;357;1;1
20130201;1;23;31112;8;73;0;0;0;0.166495243;0;0.180573412;0.652931345;5180;0;5618;20314;0;6;0;64;6604;1;1276;12;389;0;1
20130201;0;3;2390;0;0;0;0;0;0;0;0.125523013;0.874476987;0;0;300;2090;0;0;0;10;1777;0;47;0;14;0;1
20130201;0;9;21767;9;32;0;13;3576;0;0.020443791;0.039233702;0.940322507;0;445;854;20468;0;0;0;21;5532;1;807;26;237;0;1
20130201;27;25;40457;15;63;9965;34;2714;0;0;0.339693996;0.660306004;0;0;13743;26714;0;6;0;42;5101;3;3656;93;264;1;1
20130201;2;6;18005;2;21;0;0;0;0.108136629;0.027048042;0.206331575;0.658483755;1947;487;3715;11856;0;2;0;25;3635;1;3169;20;137;0;1
20130201;31;27;70667;10;70;6824;0;1290;0;0.333040882;0.217527276;0.449431842;0;23535;15372;31760;0;6;0;93;19512;2;5347;40;461;1;1
20130201;2;6;9573;1;13;0;0;24;0;0;0.116577875;0.883422125;0;0;1116;8457;0;1;0;14;3956;2;1633;22;59;0;1
20130201;19;25;49644;49;96;5907;0;534;0;0.034404963;0.236624768;0.728970268;0;1708;11747;36189;0;5;0;58;9342;3;4699;121;433;1;1
20130201;0;1;312;0;0;0;0;0;0;0;0;1;0;0;0;312;0;0;0;0;0;0;0;0;3;1;1
20130201;31;21;39952;22;61;3642;1;246;0;0.267521025;0.515343412;0.217135563;0;10688;20589;8675;0;11;0;25;5503;2;5376;44;317;1;1
20130202;31;25;76936;15;126;9756;26;10271;0;0.083004055;0.299859624;0.617136321;0;6386;23070;47480;0;10;0;88;15890;3;10767;109;545;1;1
20130202;17;18;38963;18;60;7132;14;2405;0.028385905;0.15676411;0.025254729;0.789595257;1106;6108;984;30765;0;4;0;29;6194;2;4992;51;257;1;1
20130202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20130202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20130202;6;8;13743;6;15;2142;0;0;0;0.389289093;0.221494579;0.389216328;0;5350;3044;5349;0;4;0;17;5619;1;1969;18;61;0;1
20130202;1;14;6400;1;11;0;0;0;0;0.44765625;0.24640625;0.3059375;0;2865;1577;1958;0;4;0;0;0;0;42;3;81;0;1
20130202;6;13;20295;4;18;672;0;0;0;0.220793299;0.334023158;0.445183543;0;4481;6779;9035;0;3;0;34;8678;1;533;13;127;1;1
20130202;0;2;389;0;0;0;0;0;0;0.771208226;0;0.228791774;0;300;0;89;0;0;0;1;0;0;0;0;3;0;1
20130202;5;9;30371;5;27;734;0;123;0;0;0.011721708;0.988278292;0;0;356;30015;0;7;0;55;7287;2;2789;23;186;1;1
